1446563011.47,ZNO,7.9025,0.007414
1446563011.89,IUNH,120.0854,0.003378
1446563012.21,USS,162.9604,0.000739
1446563012.28,BOOH,98.7807,0.009722
1446563012.58,GMV,135.1453,0.007686
1446563013.53,WKL,31.3741,0.01054
1446563013.64,GMV,158.3572,0.004201
1446563014.36,QGK,131.5014,0.004266
1446563015.22,QBSC,29.7056,0.005155
1446563015.83,UZS,164.4307,0.003523
1446563015.97,GJU,4.9623,0.001798
1446563016.73,FOZ,97.1832,0.008706
1446563017.46,MVM,142.8516,0.000961
1446563017.8,KGRR,175.9284,0.002057
1446563024.39,ENYA,96.0613,0.006529
1446563024.45,OUCM,184.3347,0.007708
1446563024.68,OSJ,102.9306,0.00148
1446563025.53,OMLK,121.4048,0.001116
1446563026.2,QFVG,3.1648,0.000869
1446563026.31,YBA,199.4583,0.002546
1446563026.38,GAQ,151.9627,0.001294
1446563026.5,ZIB,156.9347,0.002646
1446563026.96,MVM,194.7707,0.000508
1446563027.77,ZCI,192.8151,0.001658
1446563028.4,NAOX,0.959,0.002198
1446563029.14,FFRN,140.0876,0.007775
1446563029.21,WKL,61.1681,0.009066
1446563030.14,XPHN,194.4102,0.006838
1446563030.42,USS,14.8279,0.004928
1446563034.81,WUYZ,97.9794,0.000242
1446563035.76,USS,82.1891,0.003551
1446563036.32,LDN,144.5398,0.004598
1446563036.88,IUNH,97.2253,0.005819
1446563037.65,WKL,179.8362,0.007477
1446563042.97,KLS,21.5654,0.000883
1446563043.06,GJU,109.4666,0.00619
1446563043.99,OXCU,181.9616,0.003784
1446563044.45,LDN,168.5989,0.000133
1446563045.43,GTUI,148.0615,0.006806
1446563046.26,FKO,85.8246,0.01039
1446563046.72,EKB,150.2718,0.006667
1446563047.45,IUNH,72.2192,0.000384
1446563048.37,FOZ,195.5319,0.002805
1446563049.31,FCU,117.0251,0.001688
1446563049.92,XZV,104.213,0.002742
1446563050.68,XCED,156.052,0.009905
1446563051.26,XEP,72.2014,0.009757
1446563051.39,GJU,72.7423,0.007915
1446563054.14,HWWM,150.6574,0.006507
1446563061.87,XEP,195.1933,0.010302
1446563062.3,YIL,37.1069,0.002284
1446563062.83,NAOX,130.0951,0.010375
1446563063.2,PFIL,144.1913,0.002492
1446563063.24,ZNO,6.0869,0.00763
1446563064.19,TES,18.1208,0.001861
1446563065.19,ENYA,21.674,0.006475
1446563069.11,BXZQ,10.7956,0.005436
1446563069.73,EQYK,160.7832,0.002561
1446563070.28,GDP,164.053,0.0093
1446563071.11,ZNO,79.0885,0.009819
1446563071.65,CNVA,142.0151,0.000115
1446563072.2,IBS,7.6036,0.009329
1446563072.4,QAB,124.8143,0.006519
1446563073.21,FOZ,69.3066,0.001004
1446563073.77,YLH,67.107,0.004606
1446563074.32,GMV,117.528,0.008149
1446563074.5,NPVG,32.9435,0.002613
1446563074.93,ZYE,111.7261,0.005497
1446563075.59,XEP,37.0935,0.005207
1446563076.03,SZL,92.8478,0.002232
1446563076.75,XPHN,187.2237,0.007029
1446563076.78,SGJU,140.2142,0.009208
1446563077.44,FXKV,25.763,0.004998
1446563077.7,GAQ,140.8761,0.000305
1446563077.75,XZV,199.2889,0.010289
1446563078.61,BXZQ,32.8387,0.006024
1446563079.58,LDN,93.0728,0.001397
1446563080.22,AKHZ,199.3916,0.009211
1446563088.02,QADS,22.7702,0.008539
1446563088.15,ZNO,83.3408,0.002441
1446563089.1,KGRR,17.2588,0.010046
1446563089.5,FCU,89.9971,0.005301
1446563089.53,QZRJ,69.8828,0.000845
1446563090.25,FKO,133.5731,0.006968
1446563090.59,QBSC,14.3197,0.007674
1446563090.69,GJU,104.339,0.009746
1446563090.89,EQYK,21.5688,0.006572
1446563091.41,QZRJ,61.3209,0.000256
1446563091.51,EKB,194.7587,0.010245
1446563092.51,VRK,87.8168,2.2e-05
1446563092.53,GJU,1.3656,0.002453
1446563093.5,CHZN,178.921,0.010451
1446563094.08,XCED,76.8511,0.008117
1446563094.83,WGA,72.2067,0.000524
1446563095.32,QTMJ,32.3993,0.008327
1446563095.5,OMLK,24.3862,0.005366
1446563096.35,RVX,81.4227,0.000355
1446563097.21,CVWQ,97.7167,0.005823
1446563097.79,HFST,179.174,0.000945
1446563098.77,QWI,16.8347,0.003626
1446563099.25,IYK,77.0914,0.008663
1446563100.08,NPVG,196.9819,0.008775
1446563100.89,RSJ,97.3358,0.0001
1446563101.62,TJEG,6.4475,0.000153
1446563102.02,DEAS,163.7735,0.005718
1446563102.38,HQMJ,9.9471,0.003121
1446563102.6,SQZ,77.1074,0.003076
1446563103.37,FCU,106.8855,0.001374
1446563111.12,BOOH,193.7026,0.007545
1446563112.06,KLS,140.8148,0.010718
1446563119.54,AKHZ,44.1183,0.009776
1446563119.65,OZJ,28.6749,0.010092
1446563120.33,OXCU,136.496,0.010809
1446563120.97,YLH,182.9704,0.000741
1446563121.71,KLS,131.7479,0.007072
1446563121.86,XCED,89.8996,0.01065
1446563122.68,MXOF,103.7765,0.000166
1446563123.23,GAQ,167.8294,0.001071
1446563124.96,RVX,196.1211,0.009433
1446563125.38,ZPGU,24.0318,0.008455
1446563125.66,CNVA,150.6734,0.010482
1446563126.0,TES,102.7276,0.001189
1446563126.82,YIL,169.9671,0.000836
1446563127.15,YLH,181.0293,0.008399
1446563135.89,QADS,27.3615,0.008832
1446563135.95,PEU,50.6288,0.007446
1446563136.2,QADS,19.1739,0.010674
1446563136.66,QAB,6.6573,0.010263
1446563136.85,QZRJ,151.2021,0.004828
1446563137.1,GMV,197.8382,0.003888
1446563137.58,TJEG,168.511,0.001196
1446563138.03,HLRT,57.9162,0.002061
1446563138.43,HWWM,70.5942,0.006168
1446563138.63,YNR,3.6764,0.002976
1446563139.46,CHZN,42.8951,0.000146
1446563140.2,YQK,67.3935,0.002648
1446563140.82,UZS,102.3179,0.007529
1446563141.19,XZV,110.504,0.009946
1446563141.76,MVM,63.8689,0.005672
1446563143.04,TJEG,79.5114,0.007979
1446563146.7,EQYK,20.4972,0.001932
1446563147.63,FFRN,53.7975,0.008366
1446563148.15,PDK,66.9019,0.008534
1446563148.59,SQZ,174.3875,0.007961
1446563149.11,HQMJ,8.42,0.005195
1446563149.24,PFIL,195.1687,0.000705
1446563149.4,QZRJ,0.1754,0.007191
1446563150.27,ZIB,69.3738,0.004664
1446563150.55,WVP,135.4968,0.009945
1446563151.05,NPVG,141.7501,0.004877
1446563151.09,SGJU,148.3083,0.005419
1446563160.53,OXCU,195.6502,0.007822
1446563161.03,YQK,167.7233,0.003584
1446563161.2,GMV,131.1669,0.007262
1446563161.96,OSJ,170.0641,0.005811
1446563162.66,BOOH,92.3452,0.005487
1446563162.92,FKO,72.0047,0.004931
1446563163.87,EQYK,73.6712,0.008465
1446563164.63,FKO,191.6205,0.004455
1446563164.96,APY,175.1543,0.007473
1446563165.34,YBA,130.1873,0.002261
1446563165.61,UZS,175.3917,0.010091
1446563166.28,DEAS,186.6631,0.004159
1446563166.66,SGJU,191.5153,0.000441
1446563175.16,EQYK,2.0752,0.009521
1446563175.35,EIH,40.7355,0.00963
1446563176.32,CVWQ,92.1612,0.009745
1446563176.93,VVB,89.3643,0.006861
1446563177.53,BXZQ,109.647,0.004036
1446563178.46,QBSC,12.2875,0.003282
1446563183.44,KLS,181.7739,0.009454
1446563183.98,QYB,48.1687,0.009768
1446563184.45,QWI,72.2186,0.009218
1446563185.33,OXCU,150.1584,0.008801
1446563186.02,IYK,123.8026,0.000885
1446563186.46,ZYE,112.8408,0.010846
1446563186.67,YBA,11.785,0.004228
1446563187.38,AGS,80.2883,0.002096
1446563187.48,APY,187.2821,0.007867
1446563187.81,WUYZ,79.4506,0.008565
1446563188.7,KXI,81.8416,0.010288
1446563189.03,EQYK,31.1825,0.001341
1446563189.96,TES,151.9227,0.006454
1446563190.52,XPHN,149.1625,0.002101
1446563191.26,CKD,108.0186,0.006148
1446563191.74,SZL,135.1033,0.005048
1446563192.29,OMLK,183.6103,0.000606
1446563192.64,WKL,15.7729,3.6e-05
1446563193.07,BOOH,92.3234,0.010096
1446563193.66,KXI,107.5192,0.002889
1446563196.31,SGJU,168.3194,0.00972
1446563204.36,GJU,152.4644,0.007664
1446563204.65,HFST,114.7113,0.007535
1446563205.47,QTRA,30.9716,0.009177
1446563205.92,ZYE,122.818,0.004323
1446563206.78,CKD,141.2943,0.002513
1446563206.96,KTHA,28.3318,0.002313
1446563207.1,QBSC,197.0448,0.004363
1446563207.67,XCED,94.1309,0.006047
1446563208.12,NPVG,99.276,0.006479
1446563208.85,GTUI,189.1706,0.007442
1446563209.12,SZL,131.9429,0.000979
1446563209.18,IYK,52.2348,0.009268
1446563209.61,NAOX,157.9044,0.008775
1446563209.76,QGK,124.1936,0.010289
1446563210.59,ZIB,42.5964,0.005534
1446563213.43,HFST,73.1342,0.004174
1446563214.24,IYK,4.6194,0.00578
1446563214.31,QTK,182.6944,0.010405
1446563214.71,HWWM,41.9294,0.005942
1446563214.93,QWI,156.3502,0.005445
1446563215.5,NYD,42.5505,0.007497
1446563215.93,MVM,167.5126,0.002833
1446563216.32,CKD,24.4006,0.008877
1446563216.68,GAQ,68.7741,0.006536
1446563216.88,FXKV,148.2463,0.001327
1446563217.38,HFST,192.3089,0.001979
1446563218.03,YQK,35.8044,0.009026
1446563218.86,BXZQ,110.8871,0.00571
1446563219.84,YFQS,66.1752,0.00315
1446563226.25,XEP,47.2282,0.010931
1446563226.63,RSJ,133.577,0.005135
1446563226.83,AGS,66.3135,0.00224
1446563227.51,SQZ,90.0523,0.008309
1446563228.39,OXCU,34.2397,0.009482
1446563228.53,CNVA,161.6107,0.005238
1446563228.94,FOZ,187.5788,0.004168
1446563229.24,GDP,69.1569,0.003161
1446563229.27,KLS,88.5645,0.006089
1446563229.49,OXCU,184.6731,0.005863
1446563230.13,RVX,173.2196,0.007435
1446563230.13,QADS,23.7533,0.001059
1446563231.1,QGK,108.4306,0.001498
1446563232.09,OZJ,125.258,0.006862
1446563232.13,PEU,12.6827,0.006348
1446563232.86,GJU,104.9264,0.007341
1446563233.84,HLRT,174.6612,0.008545
1446563234.17,USS,112.3402,0.009133
1446563234.64,IYK,100.2978,0.006353
1446563234.97,QGK,41.96,0.000322
1446563235.36,OXCU,156.2715,0.00077
1446563236.36,KLS,40.9867,0.001807
1446563237.17,IHXS,125.6173,0.005929
1446563237.88,YLH,45.5639,0.010192
1446563238.52,QGK,77.3084,0.007624
1446563239.43,OZJ,189.7055,0.009743
1446563239.86,PDK,117.202,0.005158
1446563240.31,GFE,76.2332,0.01016
1446563240.51,HZK,177.8045,0.00185
1446563248.92,PFIL,20.954,0.010908
1446563249.38,FCU,92.5259,0.009258
1446563249.68,MXOF,90.8615,0.010489
1446563249.82,OSJ,66.6274,0.006701
1446563250.01,QFVG,153.2395,0.009756
1446563250.56,GJU,191.2341,0.00365
1446563250.72,XPHN,172.1395,0.002043
1446563251.01,FCU,157.9917,0.000366
1446563251.09,XZV,100.9234,0.000567
1446563251.18,AKHZ,51.9748,0.005442
1446563251.67,XZV,44.1045,0.004859
1446563252.33,GMV,192.0468,0.002579
1446563252.59,ACX,72.4605,0.003615
1446563253.03,OXCU,193.6193,0.000398
1446563253.07,ZCI,13.564,0.004442
1446563253.69,CHZN,28.5557,0.008788
1446563253.85,BOOH,48.063,0.005445
1446563254.37,NYD,189.8367,0.009113
1446563254.64,XEP,39.6585,0.008547
1446563255.21,BXZQ,98.7381,0.00359
1446563255.37,VVB,17.0101,0.007756
1446563256.24,CVVP,186.3247,0.005666
1446563256.93,EQYK,15.4315,0.005957
1446563257.21,UZS,144.7602,0.005031
1446563257.83,TJEG,128.6985,0.002202
1446563258.3,FHL,159.805,0.007384
1446563258.78,KXI,7.0489,0.003763
1446563259.11,QFVG,35.1578,0.005917
1446563259.74,DEAS,152.7842,0.000618
1446563259.95,QWI,152.6002,0.002564
1446563260.09,WVP,161.3433,0.007759
1446563260.8,QZRJ,24.8599,0.002953
1446563261.77,FOZ,46.7168,0.010399
1446563262.45,FFRN,49.2721,0.003742
1446563262.53,YNR,149.0008,0.001042
1446563263.18,GJU,94.0108,0.007399
1446563263.78,GJU,152.1526,0.010917
1446563264.56,XPHN,132.5762,0.009057
1446563265.43,YIL,86.1926,0.003584
1446563266.38,PRN,77.0747,0.003094
1446563267.25,VVB,150.3184,0.007715
1446563268.01,SQZ,178.5912,0.004379
1446563268.73,SQZ,63.7408,0.006338
1446563269.25,IUNH,71.9299,0.004555
1446563270.01,CVWQ,162.5352,0.001013
1446563270.43,UZS,199.9836,0.007418
1446563271.17,PEU,72.331,0.003697
1446563271.18,GJU,131.3017,0.010838
1446563271.59,KLS,96.7241,0.007784
1446563271.65,IHXS,88.0316,0.001689
1446563272.24,ACX,129.0841,0.003804
1446563272.33,HFST,45.6437,0.003254
1446563272.55,DEAS,92.3167,0.006129
1446563272.94,APY,87.058,0.003939
1446563273.33,EKB,140.3583,0.003116
1446563273.79,OUCM,171.0549,0.004003
1446563273.84,NAOX,81.2414,0.010834
1446563274.47,KLS,143.4408,0.00937
1446563275.13,FXKV,136.0614,0.000845
1446563275.48,FKO,92.9673,0.010303
1446563275.52,UZS,178.7628,0.004075
1446563276.49,GDP,88.6006,0.009921
1446563277.05,IYK,126.3946,0.009704
1446563277.76,PFIL,12.8199,0.006593
1446563278.25,QGK,193.2418,0.005358
1446563278.87,WUYZ,180.2126,0.003581
1446563279.61,HLRT,123.9693,0.005623
1446563280.32,YIL,53.8936,0.001009
1446563287.54,ZCI,189.5687,0.004529
1446563290.75,USS,192.4812,0.003788
1446563291.4,BOOH,36.0615,0.001307
1446563296.53,AGS,106.0271,0.005694
1446563304.87,QADS,70.6704,0.00593
1446563305.16,NPVG,140.347,0.009599
1446563305.26,ZPGU,91.5486,0.002202
1446563312.9,HWWM,29.8869,0.007356
1446563317.71,RSJ,30.1288,0.000356
1446563318.58,GJU,38.9769,0.000551
1446563319.23,IHXS,197.2392,0.007054
1446563320.05,QWI,128.3186,0.002475
1446563320.62,YQK,169.3709,0.008093
1446563320.99,BXZ,168.9385,0.00737
1446563326.79,TES,62.0536,0.010951
1446563331.08,PDK,67.6611,0.005787
1446563331.14,CNVA,197.0507,0.000324
1446563332.03,SZL,83.3501,0.00566
1446563332.28,UZS,121.4885,0.006537
1446563332.45,PEU,126.2952,0.004976
1446563333.13,AKHZ,39.2909,0.000266
1446563333.42,IBS,151.3965,0.002669
1446563333.85,YIL,76.574,0.003397
1446563334.07,AKHZ,10.0862,0.007914
1446563335.0,QADS,121.7507,0.009732
1446563335.67,TJEG,64.5037,0.0077
1446563335.69,WUYZ,56.8609,0.008719
1446563335.94,PRN,131.896,0.005381
1446563340.99,QAB,182.1352,0.008783
1446563341.84,ZPGU,159.7698,0.002433
1446563342.49,QFVG,189.6871,0.002434
1446563343.12,GJU,133.5994,0.001909
1446563352.42,SGJU,175.0521,0.006599
1446563361.9,GTUI,199.1375,0.007526
1446563362.83,CKD,91.9785,0.006922
1446563363.2,FKO,76.0081,0.003761
1446563363.48,OUCM,79.9978,0.005984
1446563363.63,HQMJ,106.8524,0.000406
1446563363.74,BXZQ,168.7728,0.008833
1446563364.57,YLH,75.7733,0.00075
1446563365.35,HWWM,143.2829,0.003223
1446563365.98,YNR,44.8719,8.3e-05
1446563366.98,ZCI,136.2848,0.005136
1446563367.95,XEP,192.2328,0.010846
1446563368.8,GDP,73.7821,0.002563
1446563369.25,DEAS,199.75,0.006884
1446563370.07,IBS,179.8165,0.003432
1446563370.46,ZCI,98.3356,0.00021
1446563370.53,IUNH,184.8484,0.000851
1446563371.19,KXI,124.9003,0.008541
1446563371.25,YQK,76.2363,0.006933
1446563371.62,WGA,17.5466,0.008756
1446563372.15,QWI,92.3638,0.003472
1446563372.67,AKHZ,142.1715,0.009959
1446563373.15,VVB,22.4757,0.003503
1446563373.41,FHL,101.733,0.003512
1446563373.79,QTMJ,124.3903,0.003797
1446563373.81,PFIL,160.9834,0.00331
1446563373.93,WUYZ,157.5554,0.009089
1446563374.26,QGK,156.4694,0.004901
1446563374.68,FXKV,167.3836,0.008831
1446563375.06,PFIL,153.3177,0.003853
1446563375.07,PEU,121.1924,0.008588
1446563375.07,IUNH,50.4865,0.003127
1446563375.12,MVM,172.0912,0.000477
1446563376.08,AGS,168.4891,0.007146
1446563377.02,RSJ,27.6051,0.007818
1446563377.75,YLH,3.1218,0.004673
1446563378.18,EKB,180.5868,0.005298
1446563381.83,NFED,16.2498,0.003867
1446563382.79,LDN,198.1955,0.006166
1446563383.51,GJU,186.1246,0.006179
1446563384.03,WUYZ,5.5149,0.008318
1446563384.22,VVB,18.0412,0.00417
1446563385.05,KXI,40.9066,0.003615
1446563385.37,FCU,134.5427,0.008702
1446563385.86,DEAS,59.397,0.004195
1446563386.56,WKL,126.0118,0.004273
1446563389.16,USS,120.9751,0.005388
1446563389.3,HQMJ,96.7397,0.00233
1446563390.22,NPVG,66.4855,0.001827
1446563391.15,GDP,24.0713,0.008407
1446563391.47,SQZ,51.6228,0.010401
1446563391.92,KLS,62.5823,0.004345
1446563392.3,FXKV,79.1295,0.008397
1446563392.58,QGK,100.0137,0.009707
1446563393.1,ZCI,168.8242,0.002537
1446563393.4,EKB,157.318,0.008606
1446563394.31,YQK,38.2163,0.005264
1446563394.44,QBSC,45.1714,0.00242
1446563395.13,NFED,180.9504,0.004897
1446563395.59,WGA,168.9682,0.005895
1446563396.1,EKB,87.5057,0.000386
1446563396.3,WZWA,140.7826,0.003023
1446563396.48,FHL,97.939,0.000494
1446563396.6,VRK,196.4181,0.00133
1446563397.33,XZV,139.0282,0.004951
1446563397.94,YQK,157.3379,0.004667
1446563398.66,FXKV,44.7074,0.004068
1446563398.97,IBS,166.9682,0.010369
1446563399.1,FXKV,58.9077,0.00796
1446563399.72,FOZ,181.3121,0.004627
1446563400.31,HWWM,94.207,0.010617
1446563400.84,QFVG,184.8005,0.007033
1446563401.66,AGS,158.4215,0.009744
1446563402.52,YBA,159.5153,0.003763
1446563403.33,GFE,199.987,0.006693
1446563403.46,PRN,48.9794,0.009797
1446563404.28,QWI,89.3398,0.009033
1446563405.21,KTHA,63.2261,0.010254
1446563405.33,QWI,146.8584,0.0027
1446563406.14,EQYK,183.1407,0.004328
1446563407.05,XZV,129.1735,0.002765
1446563407.09,YBA,53.5783,0.00163
1446563407.65,CVVP,74.3599,0.004461
1446563408.38,QTMJ,113.2006,0.003645
1446563409.12,HQMJ,18.7821,0.004354
1446563409.85,ENYA,179.3691,0.00917
1446563410.4,KTHA,48.7401,0.006253
1446563410.44,CKD,198.6512,0.001351
1446563410.97,YIL,88.0452,0.005888
1446563411.08,YBA,16.5328,0.006656
1446563411.23,FXKV,86.7644,0.008384
1446563411.64,IUNH,8.5846,0.00393
1446563411.77,GMV,138.2306,0.000427
1446563412.44,PDK,135.5243,0.008453
1446563413.02,HQMJ,21.5279,0.006583
1446563413.81,FOZ,118.86,0.007772
1446563414.79,OMLK,79.9928,0.006184
1446563420.61,DEAS,102.1196,0.008816
1446563420.86,OMLK,138.0024,0.000772
1446563421.51,YQK,185.628,0.007019
1446563422.27,QADS,176.5269,0.009448
1446563422.97,PEU,27.5725,0.00283
1446563423.39,QFVG,49.3749,0.009038
1446563424.26,FCU,90.6036,0.00387
1446563424.47,CVWQ,81.6202,0.009584
1446563431.96,HLRT,102.7139,0.007905
1446563432.68,GTUI,173.4995,0.000223
1446563433.4,AKHZ,160.2243,0.000122
1446563434.21,CVVP,188.2142,0.003952
1446563434.53,RSJ,144.8775,0.003544
1446563435.48,FKO,93.6137,0.006627
1446563436.08,ZCI,44.9574,0.01007
